ID,visitor_id,page_id,date
14309,381385,164026,2024-08-12 12:00:33
14310,381386,164034,2024-08-12 12:02:22
14311,381383,164027,2024-08-12 12:04:56
14312,381383,164036,2024-08-12 12:19:16
14313,381381,164061,2024-08-12 12:12:40
14314,381388,164038,2024-08-12 12:42:08
14315,381389,164059,2024-08-12 12:53:01
14316,381364,164084,2024-08-12 12:53:25
14317,381364,164085,2024-08-12 12:53:34
14318,381390,164027,2024-08-12 12:54:08
14319,381390,164028,2024-08-12 12:54:09
14320,381389,164061,2024-08-12 12:57:58
14321,381389,164058,2024-08-12 13:02:09
14322,381392,164067,2024-08-12 13:27:13
14323,381393,164063,2024-08-12 14:15:01
14324,381394,164034,2024-08-12 14:41:47
14325,381394,164061,2024-08-12 14:41:52
14326,381394,164059,2024-08-12 14:42:46
14327,381395,164087,2024-08-12 14:47:48
14328,381396,164057,2024-08-12 14:49:21
14329,381397,164038,2024-08-12 14:52:48
14330,381396,164058,2024-08-12 15:08:29
14331,381399,164088,2024-08-12 15:21:00
14332,381384,164036,2024-08-12 15:28:06
14333,381400,164025,2024-08-12 15:43:10
14334,381400,164026,2024-08-12 15:43:10
14335,381401,164031,2024-08-12 15:52:08
14336,381401,164032,2024-08-12 15:52:08
14337,381402,164041,2024-08-12 16:05:34
14338,381402,164042,2024-08-12 16:05:35
14339,381403,164043,2024-08-12 16:06:13
14340,381403,164044,2024-08-12 16:06:13
14341,381404,164056,2024-08-12 16:13:04
14342,381404,164076,2024-08-12 16:13:04
14343,381406,164090,2024-08-12 16:51:32
14344,381407,164091,2024-08-12 17:21:52
14345,381407,164036,2024-08-12 17:21:53
14346,381407,164026,2024-08-12 17:21:54
14347,381407,164032,2024-08-12 17:21:54
14348,381407,164038,2024-08-12 17:22:11
14349,381411,164034,2024-08-12 18:38:54
14350,381413,164062,2024-08-12 18:47:51
14351,381414,164067,2024-08-12 18:59:32
14352,381414,164038,2024-08-12 19:03:36
14353,381416,164058,2024-08-12 19:16:34
14354,381417,164076,2024-08-12 19:16:30
14355,381416,164063,2024-08-12 19:18:03
14356,381419,164039,2024-08-12 20:17:14
14357,381419,164040,2024-08-12 20:17:15
14358,381421,164067,2024-08-12 20:50:07
14359,381422,164067,2024-08-12 21:19:31
14360,381423,164034,2024-08-12 21:43:47
14361,381423,164097,2024-08-12 21:43:47
14362,381423,164035,2024-08-12 21:43:47
14363,381423,164030,2024-08-12 21:43:48
14364,381423,164098,2024-08-12 21:43:48
14365,381423,164037,2024-08-12 21:43:48
14366,381423,164033,2024-08-12 21:43:48
14367,381423,164099,2024-08-12 21:43:48
14368,381428,164027,2024-08-12 23:47:29
14369,381428,164028,2024-08-12 23:47:32
14370,381430,164102,2024-08-13 00:05:14
14371,381431,164103,2024-08-13 00:13:09
14372,381431,164104,2024-08-13 00:13:09
14373,381432,164105,2024-08-13 01:15:37
14374,381432,164106,2024-08-13 01:15:38
14375,381433,164107,2024-08-13 12:21:13
14376,381434,164108,2024-08-13 03:10:56
14377,381435,164105,2024-08-13 03:30:23
14378,381436,164109,2024-08-13 03:36:24
14379,381437,164110,2024-08-13 03:57:57
14380,381438,164111,2024-08-13 04:29:57
14381,381438,164112,2024-08-13 04:29:58
14382,381438,164113,2024-08-13 04:29:58
14383,381438,164114,2024-08-13 04:29:58
14384,381438,164115,2024-08-13 04:29:59
14385,381438,164116,2024-08-13 04:29:59
14386,381438,164117,2024-08-13 04:30:00
14387,381438,164118,2024-08-13 04:30:00
14388,381438,164119,2024-08-13 04:30:00
14389,381439,164109,2024-08-13 05:20:15
14390,381440,164120,2024-08-13 06:15:43
14391,381440,164121,2024-08-13 06:15:43
14392,381441,164110,2024-08-13 06:45:47
14393,381442,164122,2024-08-13 06:55:15
14394,381443,164123,2024-08-13 07:17:30
14395,381443,164124,2024-08-13 07:17:30
14396,381444,164110,2024-08-13 07:50:14
14397,381446,164110,2024-08-13 08:33:49
14398,381447,164125,2024-08-13 08:42:42
14399,381447,164126,2024-08-13 08:42:44
14400,381448,164110,2024-08-13 09:13:42
14401,381449,164110,2024-08-13 20:40:27
14402,381450,164127,2024-08-13 10:05:48
14403,381449,164128,2024-08-13 10:14:14
14404,381449,164129,2024-08-13 10:15:42
14405,381449,164130,2024-08-13 10:16:22
14406,381451,164105,2024-08-13 10:34:56
14407,381452,164105,2024-08-13 10:37:25
14408,381452,164106,2024-08-13 10:37:26
14409,381453,164105,2024-08-13 10:52:42
14410,381453,164106,2024-08-13 10:52:43
14411,381454,164110,2024-08-13 10:55:37
14412,381455,164110,2024-08-13 11:10:41
14413,381457,164131,2024-08-13 11:23:27
14414,381458,164132,2024-08-13 11:26:13
14415,381458,164133,2024-08-13 11:26:14
14416,381459,164134,2024-08-13 11:30:49
14417,381460,164135,2024-08-13 11:52:14
14418,381460,164136,2024-08-13 11:52:14
14419,381461,164109,2024-08-13 11:53:24
14420,381462,164120,2024-08-13 11:57:25
14421,381462,164121,2024-08-13 11:57:25
14422,381463,164122,2024-08-13 12:09:41
14423,381464,164103,2024-08-13 12:14:40
14424,381464,164104,2024-08-13 12:14:41
14425,381465,164123,2024-08-13 12:15:15
14426,381465,164124,2024-08-13 12:15:15
14427,381466,164137,2024-08-13 12:17:59
14428,381467,164105,2024-08-13 12:19:57
14429,381433,164127,2024-08-13 12:21:13
14430,381468,164110,2024-08-13 12:21:22
14431,381471,164128,2024-08-13 12:36:39
14432,381473,164136,2024-08-13 12:47:03
14433,381473,164121,2024-08-13 12:47:04
14434,381473,164109,2024-08-13 12:47:12
14435,381474,164110,2024-08-13 12:49:54
14436,381475,164110,2024-08-13 13:43:40
14437,381476,164122,2024-08-13 13:45:10
14438,381477,164140,2024-08-13 13:49:13
14439,381477,164130,2024-08-13 13:51:21
14440,381477,164110,2024-08-13 13:52:49
14441,381478,164141,2024-08-13 13:58:56
14442,381480,164110,2024-08-13 14:29:27
14443,381482,164131,2024-08-13 15:15:27
14444,381483,164105,2024-08-13 15:35:57
14445,381483,164106,2024-08-13 15:35:58
14446,381484,164108,2024-08-13 15:51:03
14447,381485,164110,2024-08-13 15:58:31
14448,381433,164145,2024-08-13 16:07:26
14449,381485,164140,2024-08-13 16:45:00
14450,381486,164146,2024-08-13 16:49:36
14451,381486,164110,2024-08-13 16:50:25
14452,381487,164109,2024-08-13 17:03:40
14453,381491,164148,2024-08-13 17:13:02
14454,381433,164149,2024-08-13 17:52:48
14455,381493,164110,2024-08-13 18:14:07
14456,381494,164150,2024-08-13 18:19:45
14457,381495,164110,2024-08-13 18:29:12
14458,381496,164151,2024-08-13 18:49:03
14459,381496,164152,2024-08-13 18:49:04
14460,381497,164110,2024-08-13 18:53:51
14461,381498,164102,2024-08-13 18:55:22
14462,381498,164153,2024-08-13 18:55:23
14463,381499,164110,2024-08-13 19:48:22
14464,381500,164110,2024-08-13 20:07:26
14465,381501,164109,2024-08-13 20:02:16
14466,381502,164110,2024-08-13 20:29:52
14467,381503,164108,2024-08-13 20:56:01
14468,381504,164110,2024-08-13 21:08:00
14469,381505,164155,2024-08-13 21:15:26
14470,381506,164155,2024-08-13 21:15:27
14471,381508,164146,2024-08-13 21:25:08
14472,381508,164110,2024-08-13 21:26:11
14473,381509,164141,2024-08-13 22:16:50
14474,381510,164109,2024-08-13 22:22:34
14475,381511,164156,2024-08-14 01:08:36
14476,381512,164157,2024-08-14 02:46:04
14477,381513,164158,2024-08-14 03:03:38
14478,381514,164159,2024-08-14 04:42:49
14479,381515,164160,2024-08-14 04:46:28
14480,381516,164160,2024-08-14 05:03:29
14481,381518,164163,2024-08-14 05:54:35
14482,381518,164164,2024-08-14 05:54:35
14483,381518,164165,2024-08-14 05:54:36
14484,381518,164166,2024-08-14 05:54:36
14485,381518,164167,2024-08-14 05:54:36
14486,381518,164168,2024-08-14 05:54:37
14487,381518,164169,2024-08-14 05:54:37
14488,381518,164170,2024-08-14 05:54:38
14489,381518,164171,2024-08-14 05:54:38
14490,381519,164158,2024-08-14 06:24:36
14491,381520,164160,2024-08-14 06:27:40
14492,381521,164158,2024-08-14 07:14:50
14493,381522,164158,2024-08-14 07:34:55
14494,381523,164156,2024-08-14 08:07:20
14495,381524,164173,2024-08-14 08:17:06
14496,381524,164174,2024-08-14 08:17:10
14497,381525,164175,2024-08-14 09:13:10
14498,381526,164156,2024-08-14 11:17:58
14499,381527,164156,2024-08-14 12:19:10
14500,381528,164176,2024-08-14 12:25:06
14501,381528,164177,2024-08-14 12:25:08
14502,381528,164175,2024-08-14 12:25:21
14503,381530,164158,2024-08-14 13:10:11
14504,381531,164160,2024-08-14 13:32:47
14505,381532,164179,2024-08-14 13:33:50
14506,381533,164180,2024-08-14 14:25:43
14507,381534,164158,2024-08-14 14:37:37
14508,381536,164181,2024-08-14 15:31:54
14509,381536,164182,2024-08-14 15:31:55
14510,381537,164183,2024-08-14 15:56:01
14511,381537,164158,2024-08-14 15:56:47
14512,381539,164160,2024-08-14 16:21:44
14513,381540,164160,2024-08-14 17:19:21
14514,381542,164158,2024-08-14 17:24:38
14515,381543,164158,2024-08-14 17:29:54
14516,381544,164156,2024-08-14 17:30:11
14517,381544,164158,2024-08-14 17:35:00
14518,381545,164158,2024-08-14 18:28:58
14519,381545,164184,2024-08-14 18:31:02
14520,381529,164158,2024-08-14 19:18:58
14521,381546,164185,2024-08-14 19:28:21
14522,381547,164175,2024-08-14 19:30:01
14523,381548,164158,2024-08-14 20:11:02
14524,381549,164158,2024-08-14 20:24:04
14525,381550,164186,2024-08-14 21:59:51
14526,381551,164158,2024-08-14 23:03:59
14527,381552,164187,2024-08-15 00:01:44
14528,381554,164188,2024-08-15 04:19:31
14529,381555,164189,2024-08-15 05:58:29
14530,381557,164190,2024-08-15 07:05:43
14531,381559,164190,2024-08-15 09:02:47
14532,381560,164192,2024-08-15 09:03:30
14533,381561,164187,2024-08-15 09:39:17
14534,381561,164193,2024-08-15 09:39:17
14535,381562,164194,2024-08-15 21:42:47
14536,381562,164195,2024-08-15 21:42:52
14537,381562,164196,2024-08-15 21:42:52
14538,381562,164197,2024-08-15 21:42:54
14539,381562,164198,2024-08-15 21:42:56
14540,381562,164199,2024-08-15 21:43:00
14541,381562,164200,2024-08-15 21:43:16
14542,381562,164201,2024-08-15 10:27:04
14543,381562,164202,2024-08-15 10:27:05
14544,381563,164203,2024-08-15 11:13:27
14545,381564,164204,2024-08-15 11:16:02
14546,381565,164189,2024-08-15 11:18:35
14547,381566,164205,2024-08-15 11:35:00
14548,381566,164206,2024-08-15 11:35:01
14549,381566,164207,2024-08-15 11:35:02
14550,381567,164187,2024-08-15 12:00:02
14551,381569,164189,2024-08-15 12:08:54
14552,381570,164189,2024-08-15 12:26:53
14553,381570,164209,2024-08-15 12:28:46
14554,381571,164189,2024-08-15 12:33:23
14555,381572,164210,2024-08-15 12:42:48
14556,381572,164206,2024-08-15 12:42:48
14557,381573,164189,2024-08-15 13:53:49
14558,381575,164187,2024-08-15 14:26:48
14559,381575,164193,2024-08-15 14:26:50
14560,381577,164189,2024-08-15 14:50:49
14561,381578,164211,2024-08-15 16:16:44
14562,381579,164189,2024-08-15 17:22:20
14563,381581,164189,2024-08-15 18:49:07
14564,381583,164189,2024-08-15 19:55:20
14565,381583,164209,2024-08-15 19:58:08
14566,381584,164189,2024-08-15 20:24:30
14567,381586,164189,2024-08-15 21:38:44
14568,381587,164189,2024-08-15 21:39:46
14569,381588,164189,2024-08-15 21:45:51
14570,381586,164205,2024-08-15 21:46:26
14571,381589,164210,2024-08-15 21:59:29
14572,381589,164206,2024-08-15 21:59:30
14573,381591,164216,2024-08-15 22:26:03
14574,381591,164217,2024-08-15 22:26:04
14575,381594,164219,2024-08-15 22:38:49
14576,381594,164220,2024-08-15 22:38:51
14577,381595,164203,2024-08-15 22:47:27
14578,381596,164221,2024-08-15 23:28:13
14579,381597,164222,2024-08-15 23:50:05
14580,381598,164223,2024-08-16 00:32:26
14581,381598,164224,2024-08-16 00:32:27
14582,381599,164225,2024-08-16 02:59:56
14583,381599,164226,2024-08-16 02:59:57
14584,381600,164227,2024-08-16 03:16:28
14585,381601,164228,2024-08-16 04:44:07
14586,381601,164229,2024-08-16 04:44:09
14587,381602,164230,2024-08-16 05:26:24
14588,381602,164231,2024-08-16 05:26:45
14589,381603,164230,2024-08-16 05:31:50
14590,381604,164232,2024-08-16 05:42:51
14591,381605,164233,2024-08-16 05:44:28
14592,381604,164235,2024-08-16 05:46:08
14593,381606,164232,2024-08-16 05:46:49
14594,381607,164236,2024-08-16 05:54:34
14595,381607,164237,2024-08-16 05:54:46
14596,381608,164238,2024-08-16 05:57:39
14597,381609,164239,2024-08-16 06:00:51
14598,381610,164232,2024-08-16 06:01:49
14599,381611,164240,2024-08-16 06:03:43
14600,381611,164241,2024-08-16 06:10:24
14601,381612,164240,2024-08-16 06:14:21
14602,381613,164242,2024-08-16 06:17:30
14603,381612,164232,2024-08-16 06:19:50
14604,381614,164243,2024-08-16 06:21:28
14605,381615,164244,2024-08-16 06:28:53
14606,381615,164245,2024-08-16 06:28:54
14607,381617,164228,2024-08-16 07:23:07
14608,381617,164229,2024-08-16 07:23:09
14609,381618,164246,2024-08-16 08:11:49
14610,381619,164232,2024-08-16 07:56:55
14611,381620,164247,2024-08-16 08:03:42
14612,381620,164248,2024-08-16 08:03:42
14613,381620,164249,2024-08-16 08:03:43
14614,381620,164250,2024-08-16 08:03:44
14615,381622,164232,2024-08-16 08:55:27
14616,381624,164252,2024-08-16 09:00:30
14617,381625,164233,2024-08-16 09:15:57
14618,381626,164235,2024-08-16 09:29:23
14619,381627,164253,2024-08-16 09:43:27
14620,381628,164230,2024-08-16 11:05:09
14621,381629,164228,2024-08-16 10:16:39
14622,381629,164229,2024-08-16 10:16:40
14623,381630,164228,2024-08-16 10:52:19
14624,381630,164229,2024-08-16 10:52:20
14625,381632,164254,2024-08-16 11:12:00
14626,381632,164255,2024-08-16 11:12:01
14627,381632,164256,2024-08-16 11:12:02
14628,381632,164257,2024-08-16 11:12:03
14629,381632,164230,2024-08-16 11:12:23
14630,381633,164258,2024-08-16 11:33:01
14631,381634,164232,2024-08-16 12:13:01
14632,381635,164260,2024-08-16 12:24:58
14633,381635,164261,2024-08-16 12:24:58
14634,381635,164262,2024-08-16 12:24:59
14635,381635,164263,2024-08-16 12:24:59
14636,381635,164264,2024-08-16 12:25:00
14637,381635,164265,2024-08-16 12:25:00
14638,381635,164266,2024-08-16 12:25:00
14639,381635,164267,2024-08-16 12:25:01
14640,381635,164268,2024-08-16 12:25:01
14641,381636,164232,2024-08-16 12:27:04
14642,381637,164230,2024-08-16 12:32:52
14643,381636,164241,2024-08-16 12:32:59
14644,381638,164232,2024-08-16 12:37:47
14645,381640,164232,2024-08-16 12:50:03
14646,381641,164232,2024-08-16 12:55:31
14647,381642,164269,2024-08-16 13:00:55
14648,381644,164230,2024-08-16 13:11:07
14649,381644,164239,2024-08-16 13:11:08
14650,381646,164232,2024-08-16 13:30:49
14651,381647,164228,2024-08-16 13:45:49
14652,381647,164229,2024-08-16 13:45:49
14653,381648,164228,2024-08-16 14:11:48
14654,381650,164255,2024-08-16 14:29:20
14655,381650,164256,2024-08-16 14:29:21
14656,381650,164257,2024-08-16 14:29:22
14657,381650,164230,2024-08-16 14:29:23
14658,381651,164271,2024-08-16 15:05:27
14659,381653,164272,2024-08-16 15:12:54
14660,381654,164232,2024-08-16 15:29:23
14661,381598,164273,2024-08-16 16:17:49
14662,381655,164232,2024-08-16 16:25:16
14663,381657,164232,2024-08-16 17:09:15
14664,381660,164228,2024-08-16 18:21:58
14665,381660,164229,2024-08-16 18:21:58
14666,381663,164276,2024-08-16 18:58:18
14667,381663,164277,2024-08-16 18:58:19
14668,381664,164278,2024-08-16 18:58:20
14669,381663,164232,2024-08-16 18:58:26
14670,381665,164228,2024-08-16 18:58:59
14671,381639,164232,2024-08-16 19:02:48
14672,381666,164232,2024-08-16 19:29:50
14673,381598,164279,2024-08-16 19:40:24
14674,381598,164280,2024-08-16 19:40:24
14675,381667,164232,2024-08-16 19:45:00
14676,381668,164281,2024-08-16 20:12:04
14677,381668,164282,2024-08-16 20:12:07
14678,381668,164283,2024-08-16 20:12:12
14679,381668,164284,2024-08-16 20:12:15
14680,381668,164285,2024-08-16 20:12:17
14681,381668,164286,2024-08-16 20:12:21
14682,381668,164287,2024-08-16 20:12:26
14683,381669,164232,2024-08-16 20:16:39
14684,381670,164232,2024-08-16 20:32:41
14685,381673,164232,2024-08-16 21:32:41
14686,381674,164228,2024-08-16 21:33:41
14687,381674,164229,2024-08-16 21:33:42
14688,381677,164288,2024-08-17 01:12:32
14689,381677,164289,2024-08-17 01:12:32
14690,381677,164290,2024-08-17 01:13:15
14691,381678,164291,2024-08-17 01:22:07
14692,381679,164290,2024-08-17 02:54:41
14693,381680,164292,2024-08-17 04:22:43
14694,381680,164293,2024-08-17 04:22:45
14695,381681,164294,2024-08-17 04:53:50
14696,381682,164292,2024-08-17 05:02:45
14697,381682,164293,2024-08-17 05:02:46
14698,381683,164296,2024-08-17 06:25:07
14699,381683,164291,2024-08-17 06:25:22
14700,381684,164297,2024-08-17 07:08:46
14701,381684,164298,2024-08-17 07:08:47
14702,381684,164299,2024-08-17 07:21:12
14703,381684,164300,2024-08-17 07:21:12
14704,381685,164291,2024-08-17 07:59:32
14705,381686,164291,2024-08-17 08:44:24
14706,381687,164290,2024-08-17 10:16:42
14707,381688,164301,2024-08-17 10:37:33
14708,381690,164292,2024-08-17 12:10:06
14709,381690,164293,2024-08-17 12:10:07
14710,381691,164291,2024-08-17 12:37:32
14711,381693,164304,2024-08-17 13:49:13
14712,381693,164302,2024-08-17 13:49:13
14713,381693,164305,2024-08-17 13:49:13
14714,381693,164307,2024-08-17 13:49:13
14715,381693,164306,2024-08-17 13:49:13
14716,381693,164308,2024-08-17 13:49:13
14717,381693,164309,2024-08-17 13:49:13
14718,381693,164310,2024-08-17 13:49:13
14719,381693,164311,2024-08-17 13:49:13
14720,381693,164312,2024-08-17 13:49:13
14721,381693,164313,2024-08-17 13:49:13
14722,381693,164314,2024-08-17 13:49:13
14723,381693,164315,2024-08-17 13:49:13
14724,381693,164291,2024-08-17 13:49:19
14725,381693,164316,2024-08-17 13:49:40
14726,381693,164317,2024-08-17 13:49:40
14727,381693,164318,2024-08-17 13:49:40
14728,381693,164319,2024-08-17 13:49:40
14729,381693,164320,2024-08-17 13:49:40
14730,381695,164321,2024-08-17 14:35:53
14731,381698,164291,2024-08-17 15:31:00
14732,381702,164292,2024-08-17 16:39:13
14733,381702,164293,2024-08-17 16:39:14
14734,381703,164324,2024-08-17 17:32:28
14735,381703,164325,2024-08-17 17:32:28
14736,381705,164327,2024-08-17 18:05:45
14737,381705,164328,2024-08-17 18:05:46
14738,381706,164292,2024-08-17 18:09:54
14739,381707,164291,2024-08-17 18:52:54
14740,381708,164329,2024-08-17 19:18:22
14741,381709,164331,2024-08-17 19:49:11
14742,381710,164291,2024-08-17 19:57:49
14743,381711,164332,2024-08-17 21:33:07
14744,381713,164291,2024-08-17 22:22:32
14745,381713,164337,2024-08-17 22:23:41
14746,381715,164338,2024-08-17 22:46:19
14747,381715,164296,2024-08-17 22:46:20
14748,381717,164339,2024-08-17 23:33:18
14749,381717,164340,2024-08-17 23:33:22
14750,381717,164296,2024-08-17 23:33:27
14751,381717,164341,2024-08-17 23:33:30
14752,381717,164342,2024-08-17 23:33:32
14753,381717,164343,2024-08-17 23:33:35
14754,381717,164344,2024-08-17 23:33:38
14755,381717,164345,2024-08-17 23:33:40
14756,381719,164347,2024-08-18 00:26:02
14757,381719,164348,2024-08-18 00:27:38
14758,381719,164349,2024-08-18 00:30:25
14759,381719,164350,2024-08-18 00:35:32
14760,381719,164351,2024-08-18 00:36:45
14761,381719,164352,2024-08-18 00:45:04
14762,381719,164353,2024-08-18 00:46:56
14763,381720,164354,2024-08-18 00:59:55
14764,381719,164356,2024-08-18 01:08:53
14765,381721,164357,2024-08-18 01:56:46
14766,381721,164358,2024-08-18 01:58:06
14767,381722,164347,2024-08-18 02:02:45
14768,381723,164359,2024-08-18 02:03:59
14769,381724,164361,2024-08-18 02:06:32
14770,381724,164362,2024-08-18 02:06:33
14771,381725,164363,2024-08-18 02:07:58
14772,381725,164364,2024-08-18 02:07:58
14773,381726,164347,2024-08-18 03:02:10
14774,381727,164365,2024-08-18 03:08:40
14775,381727,164366,2024-08-18 03:08:41
14776,381728,164367,2024-08-18 03:27:08
14777,381728,164368,2024-08-18 03:27:09
14778,381729,164351,2024-08-18 03:43:32
14779,381730,164369,2024-08-18 03:46:53
14780,381730,164370,2024-08-18 03:46:54
14781,381731,164371,2024-08-18 04:03:23
14782,381732,164372,2024-08-18 04:14:14
14783,381732,164373,2024-08-18 04:14:15
14784,381733,164353,2024-08-18 04:22:55
14785,381734,164359,2024-08-18 05:25:39
14786,381736,164354,2024-08-18 06:01:02
14787,381737,164353,2024-08-18 06:01:23
14788,381738,164371,2024-08-18 06:02:44
14789,381739,164375,2024-08-18 18:52:33
14790,381739,164376,2024-08-18 18:52:34
14791,381740,164347,2024-08-18 07:05:16
14792,381739,164377,2024-08-18 07:59:50
14793,381741,164378,2024-08-18 09:00:42
14794,381741,164353,2024-08-18 09:02:35
14795,381742,164376,2024-08-18 09:17:37
14796,381743,164347,2024-08-18 09:25:20
14797,381744,164379,2024-08-18 09:31:44
14798,381744,164380,2024-08-18 09:31:46
14799,381744,164381,2024-08-18 09:31:48
14800,381745,164373,2024-08-18 09:34:17
14801,381746,164354,2024-08-18 09:36:49
14802,381747,164363,2024-08-18 09:38:45
14803,381747,164364,2024-08-18 09:38:45
14804,381748,164376,2024-08-18 10:05:35
14805,381749,164353,2024-08-18 10:14:32
14806,381750,164369,2024-08-18 10:14:44
14807,381750,164370,2024-08-18 10:14:45
14808,381751,164357,2024-08-18 10:34:20
14809,381752,164347,2024-08-18 10:36:25
14810,381753,164383,2024-08-18 10:47:21
14811,381753,164384,2024-08-18 10:47:21
14812,381753,164385,2024-08-18 10:47:22
14813,381753,164386,2024-08-18 10:47:22
14814,381753,164387,2024-08-18 10:47:22
14815,381753,164388,2024-08-18 10:47:22
14816,381753,164389,2024-08-18 10:47:23
14817,381753,164390,2024-08-18 10:47:23
14818,381753,164391,2024-08-18 10:47:23
14819,381754,164365,2024-08-18 11:00:06
14820,381754,164366,2024-08-18 11:00:07
14821,381755,164347,2024-08-18 11:04:07
14822,381756,164367,2024-08-18 11:11:30
14823,381756,164368,2024-08-18 11:11:30
14824,381757,164392,2024-08-18 11:18:02
14825,381758,164373,2024-08-18 11:22:05
14826,381759,164372,2024-08-18 11:30:33
14827,381760,164347,2024-08-18 11:36:30
14828,381760,164356,2024-08-18 11:36:37
14829,381760,164393,2024-08-18 11:36:39
14830,381760,164348,2024-08-18 11:36:41
14831,381760,164349,2024-08-18 11:36:45
14832,381760,164353,2024-08-18 11:36:49
14833,381760,164394,2024-08-18 11:36:51
14834,381760,164357,2024-08-18 11:36:53
14835,381761,164395,2024-08-18 12:11:03
14836,381762,164348,2024-08-18 12:21:27
14837,381762,164393,2024-08-18 12:22:18
14838,381763,164396,2024-08-18 12:24:13
14839,381762,164353,2024-08-18 12:25:01
14840,381764,164353,2024-08-18 12:36:34
14841,381765,164393,2024-08-18 13:00:41
14842,381765,164347,2024-08-18 13:00:42
14843,381765,164373,2024-08-18 13:00:42
14844,381765,164397,2024-08-18 13:00:42
14845,381765,164348,2024-08-18 13:00:42
14846,381766,164353,2024-08-18 13:15:50
14847,381767,164353,2024-08-18 13:19:46
14848,381768,164353,2024-08-18 13:23:01
14849,381770,164398,2024-08-18 14:19:00
14850,381771,164359,2024-08-18 14:55:59
14851,381772,164353,2024-08-18 14:56:52
14852,381773,164399,2024-08-18 15:18:05
14853,381773,164400,2024-08-18 15:18:06
14854,381774,164359,2024-08-18 15:55:56
14855,381775,164371,2024-08-18 15:56:11
14856,381776,164354,2024-08-18 15:58:42
14857,381778,164347,2024-08-18 17:10:50
14858,381779,164353,2024-08-18 17:16:20
14859,381740,164354,2024-08-18 17:24:50
14860,381780,164353,2024-08-18 17:34:41
14861,381781,164353,2024-08-18 17:40:54
14862,381782,164353,2024-08-18 17:43:30
14863,381781,164404,2024-08-18 17:45:06
14864,381783,164378,2024-08-18 17:50:35
14865,381785,164347,2024-08-18 17:53:46
14866,381786,164353,2024-08-18 17:58:10
14867,381787,164361,2024-08-18 17:58:17
14868,381787,164362,2024-08-18 17:58:17
14869,381787,164353,2024-08-18 17:59:26
14870,381787,164405,2024-08-18 17:59:27
14871,381787,164406,2024-08-18 18:09:24
14872,381788,164353,2024-08-18 18:04:49
14873,381787,164407,2024-08-18 18:04:32
14874,381787,164408,2024-08-18 18:04:32
14875,381789,164353,2024-08-18 18:04:57
14876,381787,164409,2024-08-18 18:05:26
14877,381787,164410,2024-08-18 18:05:26
14878,381787,164411,2024-08-18 18:06:22
14879,381787,164412,2024-08-18 18:06:23
14880,381787,164413,2024-08-18 18:10:46
14881,381787,164414,2024-08-18 18:10:47
14882,381787,164415,2024-08-18 18:15:12
14883,381787,164416,2024-08-18 18:15:12
14884,381790,164353,2024-08-18 18:17:24
14885,381791,164353,2024-08-18 18:54:00
14886,381792,164353,2024-08-18 18:58:14
14887,381792,164378,2024-08-18 19:00:55
14888,381793,164417,2024-08-18 19:22:59
14889,381794,164361,2024-08-18 19:25:48
14890,381794,164362,2024-08-18 20:49:38
14891,381795,164353,2024-08-18 19:27:41
14892,381796,164353,2024-08-18 19:37:27
14893,381797,164353,2024-08-18 19:38:24
14894,381798,164353,2024-08-18 19:49:42
14895,381799,164353,2024-08-18 19:49:08
14896,381800,164353,2024-08-18 20:14:59
14897,381800,164393,2024-08-18 20:00:17
14898,381801,164347,2024-08-18 20:06:20
14899,381803,164353,2024-08-18 20:23:17
14900,381804,164353,2024-08-18 20:20:42
14901,381805,164353,2024-08-18 22:51:49
14902,381806,164353,2024-08-18 20:48:55
14903,381807,164353,2024-08-18 20:49:28
14904,381809,164353,2024-08-18 21:20:51
14905,381810,164353,2024-08-18 21:36:04
14906,381811,164350,2024-08-18 21:46:33
14907,381812,164353,2024-08-18 22:11:06
14908,381813,164353,2024-08-18 22:13:25
14909,381814,164353,2024-08-18 22:22:46
14910,381805,164418,2024-08-18 22:23:34
14911,381816,164353,2024-08-18 23:10:06
14912,381817,164353,2024-08-18 23:14:08
14913,381818,164418,2024-08-18 23:45:17
14914,381819,164353,2024-08-18 23:58:38
14915,381820,164419,2024-08-19 00:02:25
14916,381821,164420,2024-08-19 00:35:57
14917,381822,164421,2024-08-19 00:37:06
14918,381822,164422,2024-08-19 00:37:06
14919,381823,164420,2024-08-19 00:58:32
14920,381824,164423,2024-08-19 01:10:39
14921,381824,164424,2024-08-19 01:10:40
14922,381824,164425,2024-08-19 01:10:41
14923,381824,164426,2024-08-19 01:10:42
14924,381824,164427,2024-08-19 01:10:42
14925,381824,164428,2024-08-19 01:10:43
14926,381824,164429,2024-08-19 01:10:44
14927,381824,164430,2024-08-19 01:10:44
14928,381824,164431,2024-08-19 01:10:45
14929,381825,164419,2024-08-19 01:30:23
14930,381825,164432,2024-08-19 01:30:45
14931,381827,164420,2024-08-19 02:09:03
14932,381828,164419,2024-08-19 02:58:47
14933,381829,164420,2024-08-19 03:01:06
14934,381829,164433,2024-08-19 03:01:10
14935,381829,164434,2024-08-19 03:01:11
14936,381829,164435,2024-08-19 03:01:11
14937,381829,164436,2024-08-19 03:01:11
14938,381829,164437,2024-08-19 03:01:11
14939,381830,164420,2024-08-19 03:03:52
14940,381831,164438,2024-08-19 03:07:10
14941,381832,164439,2024-08-19 03:27:04
14942,381833,164439,2024-08-19 03:27:38
14943,381834,164442,2024-08-19 03:50:37
